ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.09030379083008691,0.5490339631901123,0.31236775215623286,0.7429754653890867,0.14459005577880404,0.7214684027423414,-0.3178737748844002,-0.10038089870829792,0.056936407190965266,1
0.1033150051796956,0.5932984467182513,0.3092270893546584,0.7366023981419203,0.1541479654014208,0.6174240020448238,-0.5101967488379169,-0.7034392318021725,-0.357705335461342,1
0.03265058017736386,0.445439082050395,0.21981421446088875,0.96155605384627,0.0668875497542861,2.1604855552525066,0.7128475508970383,3.74637993871515,0.6107167136873017,1
0.1033150051796956,0.5932984467182513,0.3092270893546584,0.7366023981419203,0.1541479654014208,0.6174240020448238,-0.5101967488379169,-0.7034392318021725,-0.357705335461342,0
0.09668073061311686,0.38029879592645893,0.4327788503838059,0.7613975696616736,0.14478607869013546,0.46695436478480185,0.380295159711574,-0.06723316078543373,-0.7237735554378797,0
0.3940170118376273,0.239284617443013,0.5102896898493736,0.41319756721248463,0.4961775422511812,-0.01160622889797466,1.1490308740931643,-1.1206234946298101,1.429921172103886,0
