ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.09082569400029718,0.456182117324446,0.3838826945530328,0.8018155088990546,0.12572997433352115,0.1396314448051903,-0.03529672870551565,-1.4202213379888802,-0.6639421244529107,1
0.03551199520578399,0.6104565108421705,0.582745516571811,0.9813680332983599,0.0762548444675897,0.7724540822196629,0.17238528381689536,-0.9817883691616553,-1.0563302303801925,1
0.03726487937014253,0.471897709037114,0.25230131621679946,0.9404154208014912,0.06551883037995894,0.07676442092204744,-0.4191880470026668,-1.687356280321987,-0.7728344952875399,1
0.1287822678252073,0.5005924183270876,0.5059375107637643,0.8445927899516844,0.15282541588063797,0.1534344291195675,0.04967925322743998,-0.5644210013880446,-1.3895798347781456,0
0.11103887933565407,0.44073229983874024,0.5544404936662201,0.7551159500739981,0.1577826007062224,0.03477871232165498,0.08373803508858493,-0.35337985187920085,-1.126904523681496,0
0.10344473053678074,0.5017313038574004,0.5323293674090743,0.7729787414450782,0.14257021926771116,0.08962270312729508,0.04758631290520329,-0.1012903853912599,-1.4008598864200383,0
